1,10000000.0,0.0008506812147360432
2,11000000.0,0.001244951347506412
3,12000000.0,0.0017623969085717858
4,13000000.0,0.002426227300966152
5,14000000.0,0.003261607558523122
6,15000000.0,0.004295642301439521
7,16000000.0,0.005557358110107965
8,17000000.0,0.007077684174469708
9,18000000.0,0.008889431038532545
10,19000000.0,0.01102726721650517
11,20000000.0,0.013527693407927043
12,21000000.0,0.016429013983962768
13,22000000.0,0.0197713053554677
14,23000000.0,0.02359638076535396
15,24000000.0,0.02794775097309786
16,25000000.0,0.032870580217922295
17,26000000.0,0.03841163675935069
18,27000000.0,0.04461923719968876
19,28000000.0,0.051543183692918174
20,29000000.0,0.059234693039053356
21,30000000.0,0.06774631655300681
22,31000000.0,0.07713184948349042
23,32000000.0,0.0874462286418233
24,33000000.0,0.09874541678446218
25,34000000.0,0.11108627217878214
26,35000000.0,0.12452640167175555
27,36000000.0,0.13912399547889498
28,37000000.0,0.15493764181993483
29,38000000.0,0.17202611945266708
30,39000000.0,0.19044816610229234
31,40000000.0,0.21026222075650974
32,41000000.0,0.23152613780304476
33,42000000.0,0.2542968710338292
34,43000000.0,0.278630125636895
35,44000000.0,0.30457997645198376
36,45000000.0,0.33219845098843837
37,46000000.0,0.3615350760038392
38,47000000.0,0.3926363868289938
39,48000000.0,0.42554539910889716
40,49000000.0,0.460301043219128
41,50000000.0,0.49693756232050573
42,51000000.0,0.5354838758376184
43,52000000.0,0.575962911092214
44,53000000.0,0.6183909068901585
45,54000000.0,0.6627766940461666
46,55000000.0,0.7091209591236348
47,56000000.0,0.7574154990515303
48,57000000.0,0.8076424757326891
49,58000000.0,0.8597736812466498
50,59000000.0,0.9137698257352485
51,60000000.0,0.9695798614917508
52,61000000.0,1.027140358097178
53,62000000.0,1.0863749445956123
54,63000000.0,1.1471938356025562
55,64000000.0,1.2094934588213624
56,65000000.0,1.2731562016260642
57,66000000.0,1.3380502940806547
58,67000000.0,1.4040298449379256
59,68000000.0,1.4709350457404973
60,69000000.0,1.5385925560945648
61,70000000.0,1.6068160804875455
62,71000000.0,1.6754071436856208
63,72000000.0,1.7441560678186432
64,73000000.0,1.812843149813758
65,74000000.0,1.8812400329857595
66,75000000.0,1.949111261474488
67,76000000.0,2.016216001009586
68,77000000.0,2.082309904375449
69,78000000.0,2.1471470951526355
70,79000000.0,2.210482239038728
71,80000000.0,2.2720726685049626
72,81000000.0,2.3316805239074507
73,82000000.0,2.3890748725927584
74,83000000.0,2.4440337671228507
75,84000000.0,2.4963462045473768
76,85000000.0,2.545813950668667
77,86000000.0,2.592253196414934
78,87000000.0,2.6354960176417395
79,88000000.0,2.675391614754131
80,89000000.0,2.7118073142741443
81,90000000.0,2.7446293206363253
82,91000000.0,2.7737632128290226
83,92000000.0,2.7991341867635438
84,93000000.0,2.820687050213748
85,94000000.0,2.8383859826179063
86,95000000.0,2.8522140768018596
87,96000000.0,2.862172683639048
88,97000000.0,2.8682805837263725
89,98000000.0,2.8705730122885833
90,99000000.0,2.8691005647354886
91,100000000.0,2.863928010631033
92,101000000.0,2.8551330433693836
93,102000000.0,2.842804991691818
94,103000000.0,2.8270435174377995
95,104000000.0,2.8079573217299543
96,105000000.0,2.785662879272661
97,106000000.0,2.760283217720122
98,107000000.0,2.7319467562537905
99,108000000.0,2.7007862146998853
100,109000000.0,2.6669376017984643
101,110000000.0,2.630539288672764
102,111000000.0,2.5917311711914066
103,112000000.0,2.5506539228006817
104,113000000.0,2.5074483375500694
105,114000000.0,2.462254761448535
106,115000000.0,2.4152126089702506
107,116000000.0,2.366459960464385
108,117000000.0,2.316133235398655
109,118000000.0,2.2643669357582694
110,119000000.0,2.2112934535075253
111,120000000.0,2.1570429357751713
112,121000000.0,2.1017432013221224
113,122000000.0,2.0455197018663736
114,123000000.0,1.9884955219531515
115,124000000.0,1.9307914112470133
116,125000000.0,1.872525843369104
117,126000000.0,1.8138150956906895
118,127000000.0,1.7547733448102272
119,128000000.0,1.6955127727743757
120,129000000.0,1.6361436794445878
121,130000000.0,1.576774596753807
122,131000000.0,1.5175124009366892
123,132000000.0,1.4584624191492137
124,133000000.0,1.3997285272168658
125,134000000.0,1.3414132355644723
126,135000000.0,1.283617760685287
127,136000000.0,1.2264420798030746
128,137000000.0,1.1699849666701096
129,138000000.0,1.1143440067284367
130,139000000.0,1.0596155901429491
131,140000000.0,1.0058948814958322
132,141000000.0,0.9532757652138986
133,142000000.0,0.9018507660859681
134,143000000.0,0.851710944517828
135,144000000.0,0.8029457664687312
136,145000000.0,0.7556429483166593
137,146000000.0,0.7098882772093896
138,147000000.0,0.6657654077744914
139,148000000.0,0.6233556363822415
140,149000000.0,0.5827376544789976
141,150000000.0,0.5439872828322484
142,151000000.0,0.507177188848504
