1,-10,-16.263600970906918
2,-9.9,-13.369338285568714
3,-9.8,-10.468067930212436
4,-9.700000000000001,-7.589023265180192
5,-9.600000000000001,-4.759877983807123
6,-9.500000000000002,-2.0065528827389527
7,-9.400000000000002,-0.6469513053275509
8,-9.300000000000002,-3.1786947486242094
9,-9.200000000000003,-5.568913016624124
10,-9.100000000000003,-7.800105484721812
11,-9.000000000000004,-9.857098116131812
12,-8.900000000000004,-11.727081308749494
13,-8.800000000000004,-13.399623691604155
14,-8.700000000000005,-14.866662933564418
15,-8.600000000000005,-16.122474785509375
16,-8.500000000000005,-17.16362171585245
17,-8.400000000000006,-17.988882617909717
18,-8.300000000000006,-18.5991651661509
19,-8.200000000000006,-18.997402477057975
20,-8.100000000000007,-19.188435789517627
21,-8.000000000000007,-19.17888491992995
22,-7.9000000000000075,-18.9770082692051
23,-7.800000000000008,-18.592554163364202
24,-7.700000000000008,-18.036605297488595
25,-7.6000000000000085,-17.321418025308155
26,-7.500000000000009,-16.460258194902575
27,-7.400000000000009,-15.46723517599676
28,-7.30000000000001,-14.357135657403306
29,-7.20000000000001,-13.14525871558475
30,-7.10000000000001,-11.847253568377218
31,-7.000000000000011,-10.478961332954512
32,-6.900000000000011,-9.056262005429712
33,-6.800000000000011,-7.594927772388526
34,-6.700000000000012,-6.110483653400248
35,-6.600000000000012,-4.618076359392962
36,-6.500000000000012,-3.1323521359020976
37,-6.400000000000013,-1.6673442437421666
38,-6.300000000000013,-0.23637061368543807
39,-6.2000000000000135,-1.1480579027338045
40,-6.100000000000014,-2.474318376201437
41,-6.000000000000014,-3.7317455350438427
42,-5.900000000000015,-4.910690296411847
43,-5.800000000000015,-6.002567096469193
44,-5.700000000000015,-6.999890117376756
45,-5.600000000000016,-7.896298597526531
46,-5.500000000000016,-8.686571493817626
47,-5.400000000000016,-9.366631840426527
48,-5.300000000000017,-9.933541217234511
49,-5.200000000000017,-10.385484802643179
50,-5.100000000000017,-10.721747539819878
51,-5.000000000000018,-10.942681992423273
52,-4.900000000000018,-11.04966850559187
53,-4.8000000000000185,-11.045068320522802
54,-4.700000000000019,-10.932170316472702
55,-4.600000000000019,-10.715132072679255
56,-4.5000000000000195,-10.398915954780861
57,-4.40000000000002,-9.989220936096624
58,-4.30000000000002,-9.492410863950791
59,-4.200000000000021,-8.915439875447746
60,-4.100000000000021,-8.26577565611588
61,-4.000000000000021,-7.551321219051723
62,-3.9000000000000212,-6.7803358620363445
63,-3.800000000000021,-5.961355936001958
64,-3.700000000000021,-5.10311603064083
65,-3.600000000000021,-4.214471152315621
66,-3.500000000000021,-3.3043204361913565
67,-3.400000000000021,-2.3815328990983353
68,-3.3000000000000207,-1.4548757024753391
69,-3.2000000000000206,-0.532945356242184
70,-3.1000000000000205,-0.37589774499901346
71,-3.0000000000000204,-1.2635911020623904
72,-2.9000000000000203,-2.122427896462723
73,-2.8000000000000203,-2.945110509934488
74,-2.70000000000002,-3.7247995470040105
75,-2.60000000000002,-4.455158168538206
76,-2.50000000000002,-5.130391582390353
77,-2.40000000000002,-5.74528157433708
78,-2.30000000000002,-6.295215998264594
79,-2.2000000000000197,-6.77621317885783
80,-2.1000000000000196,-7.184941212743138
81,-2.0000000000000195,-7.518732185030115
